GameId,Season,HomeTeamAbbr,VisitorTeamAbbr,PossessionTeam,Team,Week,Quarter,Down,Distance,FieldPosition,HomeScoreBeforePlay,VisitorScoreBeforePlay,OffenseFormation,DefendersInTheBox,Yards,X,Y,S,A,Dis,Orientation,Dir,DisplayName,JerseyNumber,PlayerHeight,PlayerWeight,PlayerCollegeName,Position,X1,Y1
2017091001,2017,CHI,ATL,ATL,away,1,2,3,1,CHI,3,3,SINGLEBACK,8.0,3,50.54,31.14,3.57,2.28,0.39,154.98,262.67,Devonta Freeman,24,5-8,206,Florida State,RB,50.49024226110854,30.753187167456392
2017091001,2017,CHI,ATL,ATL,away,1,2,1,20,CHI,3,3,SINGLEBACK,6.0,7,81.68,25.449999999999996,4.64,1.75,0.5,180.86,67.62,Tevin Coleman,26,6-1,210,Indiana,RB,81.87037381284662,25.91233949796901
2017091001,2017,CHI,ATL,ATL,away,1,2,1,5,CHI,3,3,SINGLEBACK,7.0,5,18.93,22.03,4.04,1.75,0.42,179.69,233.74,Devonta Freeman,24,5-8,206,Florida State,RB,18.68159083599315,21.69133661662734
2017091001,2017,CHI,ATL,CHI,home,1,2,1,10,CHI,3,10,SINGLEBACK,8.0,3,30.34,16.81,5.02,1.06,0.54,25.33,148.77,Jordan Howard,24,6-0,224,Indiana,RB,29.878249831508665,17.089976395251856
2017091001,2017,CHI,ATL,CHI,home,1,2,2,7,CHI,3,10,SINGLEBACK,8.0,46,88.74,24.179999999999996,5.8,0.28,0.63,347.27,-176.49,Tarik Cohen,29,5-6,191,North Carolina A&T,RB,88.11118179920925,24.14142967002613
2017091001,2017,CHI,ATL,CHI,home,1,2,1,10,ATL,3,10,SINGLEBACK,8.0,4,79.47,20.64,3.65,4.71,0.44,5.49,91.52,Jordan Howard,24,6-0,224,Indiana,RB,79.4583286071063,21.079845175701543
2017091001,2017,CHI,ATL,CHI,home,1,2,2,6,ATL,3,10,SINGLEBACK,7.0,2,83.36,24.5,4.19,2.73,0.48,14.01,98.11,Jordan Howard,24,6-0,224,Indiana,RB,83.29228446967248,24.975199544352122
2017091001,2017,CHI,ATL,CHI,home,1,2,1,10,ATL,3,10,SINGLEBACK,8.0,5,30.040000000000006,29.709999999999997,3.21,5.65,0.36,319.26,-156.41,Tarik Cohen,29,5-6,191,North Carolina A&T,RB,29.71008426771066,29.565931927242765
2017091001,2017,CHI,ATL,CHI,home,1,2,2,5,ATL,3,10,SHOTGUN,6.0,6,96.08,30.12,4.41,3.51,0.46,10.03,110.62,Jordan Howard,24,6-0,224,Indiana,RB,95.91800254824496,30.55053086489226
2017091001,2017,CHI,ATL,CHI,home,1,3,2,10,CHI,10,10,SINGLEBACK,7.0,9,89.54,17.35,6.41,0.89,0.66,152.36,210.76,Jordan Howard,24,6-0,224,Indiana,RB,88.97285067378327,17.012447571817503
2017091001,2017,CHI,ATL,CHI,home,1,3,3,1,CHI,10,10,I_FORM,9.0,7,42.629999999999995,28.539999999999996,3.4,2.15,0.37,199.47,123.89999999999998,Michael Burton,46,6-0,240,Rutgers,FB,42.42363430967751,28.84710454548528
2017091001,2017,CHI,ATL,CHI,home,1,3,1,10,CHI,10,10,SINGLEBACK,7.0,2,45.91,16.259999999999998,6.89,1.41,0.71,223.4,165.01999999999998,Jordan Howard,24,6-0,224,Indiana,RB,45.22412856024588,16.443522118911076
2017091001,2017,CHI,ATL,ATL,away,1,3,1,10,ATL,10,10,SINGLEBACK,7.0,0,94.32,18.259999999999998,6.57,2.63,0.63,307.65,-158.12,Devonta Freeman,24,5-8,206,Florida State,RB,93.73538117135993,18.025221753138165
2017091001,2017,CHI,ATL,CHI,home,1,3,1,10,CHI,10,10,SINGLEBACK,8.0,5,69.78,23.07,7.06,1.11,0.72,132.64,201.25,Jordan Howard,24,6-0,224,Indiana,RB,69.10895433411639,22.809044612435734
2017091001,2017,CHI,ATL,CHI,home,1,3,2,5,,10,10,I_FORM,7.0,1,55.69,26.159999999999997,5.04,1.35,0.5,208.96,142.51999999999998,Jordan Howard,24,6-0,224,Indiana,RB,55.29321710511051,26.46424222968404
2017091001,2017,CHI,ATL,ATL,away,1,3,1,10,ATL,10,10,I_FORM,7.0,1,89.4,23.97,6.43,0.54,0.62,334.01,-146.07999999999998,Tevin Coleman,26,6-1,210,Indiana,RB,88.885513122248,23.624018421558333
2017091001,2017,CHI,ATL,ATL,away,1,3,2,9,ATL,10,10,I_FORM,6.0,6,87.6,25.099999999999998,4.24,0.86,0.51,350.18,-76.33,Devonta Freeman,24,5-8,206,Florida State,RB,87.7205279999639,24.604446772561513
2017091001,2017,CHI,ATL,ATL,away,1,3,2,8,ATL,10,10,SINGLEBACK,6.0,0,73.85,24.74,3.05,3.81,0.41,345.64,-115.22,Devonta Freeman,24,5-8,206,Florida State,RB,73.67530100496427,24.369081867343333
2017091001,2017,CHI,ATL,ATL,away,1,3,1,20,CHI,10,10,SINGLEBACK,6.0,6,33.66,25.299999999999997,4.3,3.31,0.47,352.91,-97.94,Devonta Freeman,24,5-8,206,Florida State,RB,33.59507607128488,24.83450576428897
2017091001,2017,CHI,ATL,CHI,home,1,3,1,10,CHI,10,13,SINGLEBACK,6.0,-3,85.56,23.51,5.92,1.9,0.63,120.15,192.74,Tarik Cohen,29,5-6,191,North Carolina A&T,RB,84.94551008048819,23.37106786254301
2017091001,2017,CHI,ATL,CHI,home,1,3,2,13,CHI,10,13,SHOTGUN,5.0,3,31.650000000000006,32.25,1.85,2.73,0.22,181.5,42.34,Tarik Cohen,29,5-6,191,North Carolina A&T,RB,31.812615433948547,32.39817631606208
2017091001,2017,CHI,ATL,CHI,home,1,3,1,10,CHI,10,13,I_FORM,9.0,2,70.52,23.15,4.7,3.68,0.53,150.97,237.17,Jordan Howard,24,6-0,224,Indiana,RB,70.23266142450505,22.704650089219122
2017091001,2017,CHI,ATL,ATL,away,1,4,1,10,CHI,17,20,I_FORM,7.0,-1,49.15,19.02,5.13,1.06,0.58,146.62,217.2,Devonta Freeman,24,5-8,206,Florida State,RB,48.68801264754597,18.66933251337982
2017091001,2017,CHI,ATL,ATL,away,1,4,1,10,CHI,17,20,SINGLEBACK,6.0,0,82.66,24.859999999999996,4.78,1.94,0.55,208.7,134.63,Tevin Coleman,26,6-1,210,Indiana,RB,82.27361082501808,25.25141206605928
2017091002,2017,CIN,BAL,CIN,home,1,1,2,10,CIN,0,0,SINGLEBACK,7.0,12,29.47,26.73,4.27,2.63,0.5,94.0,129.17,Jeremy Hill,32,6-1,230,LSU,RB,29.15418827196963,27.117637656115182
2017091002,2017,CIN,BAL,CIN,home,1,1,1,10,CIN,0,0,SINGLEBACK,6.0,1,41.8,23.67,5.32,2.4,0.57,111.16,148.38,Jeremy Hill,32,6-1,230,LSU,RB,41.314619933297685,23.968841414211717
2017091002,2017,CIN,BAL,BLT,away,1,1,1,10,BLT,0,0,SINGLEBACK,7.0,-1,78.41,28.16,2.67,1.18,0.35,172.12,266.36,Terrance West,28,5-10,225,Towson,RB,78.38777945960605,27.810706072791696
2017091002,2017,CIN,BAL,BLT,away,1,1,2,6,BLT,0,0,SINGLEBACK,7.0,7,46.17,21.619999999999997,4.34,3.3,0.48,188.21,116.76999999999998,Terrance West,28,5-10,225,Towson,RB,45.953803141409374,22.048554452007608
2017091002,2017,CIN,BAL,BLT,away,1,1,1,10,CIN,0,0,SINGLEBACK,8.0,1,63.17,29.01,3.72,2.94,0.44,158.86,232.25,Terrance West,28,5-10,225,Towson,RB,62.90062439678484,28.66209658755271
2017091002,2017,CIN,BAL,BLT,away,1,1,1,10,CIN,0,0,I_FORM,8.0,0,51.6,24.49,2.21,3.19,0.22,167.0,233.25,Javorius Allen,37,6-0,222,Southern California,RB,51.46836858787446,24.313724161207965
2017091002,2017,CIN,BAL,BLT,away,1,1,2,10,CIN,0,0,I_FORM,6.0,4,23.96,23.51,4.2,3.13,0.48,172.39,280.81,Danny Woodhead,39,5-8,200,Chadron State,RB,24.050025321535102,23.038517824851777
2017091002,2017,CIN,BAL,CIN,home,1,1,1,10,CIN,0,3,I_FORM,8.0,1,29.36,24.46,4.53,1.98,0.5,17.0,140.12,Joe Mixon,28,6-1,220,Oklahoma,HB,28.976305493383244,24.78059090066957
2017091002,2017,CIN,BAL,CIN,home,1,1,1,10,CIN,0,3,SHOTGUN,6.0,8,40.14,22.6,4.74,3.2,0.47,64.92,179.14,Joe Mixon,28,6-1,220,Oklahoma,HB,39.67005294334126,22.60705435594436
2017091002,2017,CIN,BAL,CIN,home,1,1,2,2,CIN,0,3,SINGLEBACK,7.0,1,47.82,20.45,4.78,2.57,0.48,19.91,136.22,Joe Mixon,28,6-1,220,Oklahoma,HB,47.47343914191989,20.78210777113277
2017091002,2017,CIN,BAL,BLT,away,1,1,1,10,BLT,0,3,SHOTGUN,7.0,4,67.24,28.58,5.09,4.22,0.54,126.15,186.22,Terrance West,28,5-10,225,Towson,RB,66.70317886955974,28.52149295843369
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,CIN,0,3,SINGLEBACK,7.0,2,96.84,26.52,5.25,3.93,0.51,133.73,204.82,Giovani Bernard,25,5-9,205,North Carolina,HB,96.37710818651514,26.305917845188585
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,CIN,0,3,SHOTGUN,6.0,23,40.599999999999994,30.089999999999996,3.29,2.84,0.52,209.3,147.67000000000002,Giovani Bernard,25,5-9,205,North Carolina,HB,40.1606093958113,30.368093324174986
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,BLT,0,3,SHOTGUN,6.0,3,56.12,29.8,3.23,2.67,0.55,148.61,225.28,Giovani Bernard,25,5-9,205,North Carolina,HB,55.73299647332374,29.409195355273077
2017091002,2017,CIN,BAL,CIN,home,1,2,2,7,BLT,0,3,SINGLEBACK,7.0,1,65.72999999999999,27.74,3.72,1.43,0.45,187.97,120.13999999999999,Jeremy Hill,32,6-1,230,LSU,RB,65.5040484279624,28.129160490149943
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,BLT,0,3,SINGLEBACK,7.0,1,26.78,25.01,3.64,2.13,0.45,177.74,292.55,Giovani Bernard,25,5-9,205,North Carolina,HB,26.952570285590493,24.594404648087572
2017091002,2017,CIN,BAL,CIN,home,1,2,2,9,BLT,0,3,SHOTGUN,6.0,2,25.49,29.06,2.82,2.44,0.53,145.78,214.68,Giovani Bernard,25,5-9,205,North Carolina,HB,25.05415836530071,28.758433971636965
2017091002,2017,CIN,BAL,BLT,away,1,2,2,10,BLT,0,3,SHOTGUN,6.0,4,88.61,23.909999999999997,3.66,3.21,0.5,327.82,-139.75,Terrance West,28,5-10,225,Towson,RB,88.22838376510873,23.586938010178514
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,CIN,0,3,SINGLEBACK,7.0,7,44.370000000000005,23.319999999999997,3.01,2.5,0.54,194.58,86.19999999999999,Jeremy Hill,32,6-1,230,LSU,RB,44.405787906216005,23.858812792877703
2017091002,2017,CIN,BAL,BLT,away,1,2,1,10,BLT,0,3,I_FORM,7.0,1,91.48,19.89,4.77,2.13,0.51,316.16,-135.38,Terrance West,28,5-10,225,Towson,RB,91.1169917384682,19.531775207363225
2017091002,2017,CIN,BAL,BLT,away,1,2,2,9,BLT,0,3,SINGLEBACK,6.0,10,28.24,28.61,2.43,2.9,0.45,0.92,97.78,Terrance West,28,5-10,225,Towson,RB,28.17908362242898,29.055857819202068
2017091002,2017,CIN,BAL,BLT,away,1,2,1,10,BLT,0,3,SINGLEBACK,6.0,4,67.03999999999999,29.99,3.53,3.48,0.51,352.29,-82.36,Javorius Allen,37,6-0,222,Southern California,RB,67.10780366205051,29.484527287173144
2017091002,2017,CIN,BAL,BLT,away,1,2,1,16,BLT,0,3,SINGLEBACK,6.0,1,72.63,30.019999999999996,2.54,1.61,0.44,339.48,-81.72,Javorius Allen,37,6-0,222,Southern California,RB,72.69336474432299,29.58458650781483
2017091002,2017,CIN,BAL,CIN,home,1,2,1,10,CIN,0,10,SHOTGUN,7.0,4,18.480000000000004,23.159999999999997,4.71,3.95,0.49,229.85,179.19,Giovani Bernard,25,5-9,205,North Carolina,HB,17.990048964759325,23.166926981058634
2017091002,2017,CIN,BAL,BLT,away,1,2,1,2,CIN,0,10,JUMBO,10.0,2,17.040000000000006,22.33,3.82,2.76,0.49,347.35,-105.34,Terrance West,28,5-10,225,Towson,RB,16.91037227687844,21.85745724701534
2017091002,2017,CIN,BAL,CIN,home,1,2,2,10,CIN,0,17,SHOTGUN,6.0,5,89.36,27.52,1.5,2.13,0.22,162.74,247.14,Giovani Bernard,25,5-9,205,North Carolina,HB,89.2745342357411,27.31727949501927
2017091002,2017,CIN,BAL,BLT,away,1,2,1,10,BLT,0,17,SINGLEBACK,6.0,7,78.95,21.49,3.62,2.8,0.29,336.62,-145.29,Javorius Allen,37,6-0,222,Southern California,RB,78.71160704555825,21.324867328270464
2017091002,2017,CIN,BAL,BLT,away,1,2,3,13,BLT,0,17,SHOTGUN,4.0,17,39.24,30.95,3.05,3.51,0.48,7.35,128.27,Javorius Allen,37,6-0,222,Southern California,RB,38.94270334132358,31.3268483736728
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,BLT,0,17,I_FORM,7.0,2,88.4,27.1,7.8,1.47,0.81,89.87,177.05,Michael Campanaro,12,5-9,191,Wake Forest,WR,87.5910733907484,27.1416862188824
2017091002,2017,CIN,BAL,CIN,home,1,3,1,10,BLT,0,17,SHOTGUN,7.0,3,79.28,22.32,1.16,1.85,0.29,3.03,103.96,Jeremy Hill,32,6-1,230,LSU,RB,79.2100391116767,22.601434671113946
2017091002,2017,CIN,BAL,CIN,home,1,3,1,10,BLT,0,17,SHOTGUN,6.0,2,28.72,27.81,2.74,2.75,0.29,357.38,-18.80000000000001,Jeremy Hill,32,6-1,230,LSU,RB,28.99452828543355,27.71654294838315
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,BLT,0,17,SINGLEBACK,7.0,7,103.43,20.0,5.22,2.25,0.58,124.26,212.23,Terrance West,28,5-10,225,Towson,RB,102.93936985866743,19.690674824147816
2017091002,2017,CIN,BAL,BLT,away,1,3,2,3,BLT,0,17,I_FORM,7.0,2,96.5,21.99,3.31,2.31,0.47,168.29,251.8,Terrance West,28,5-10,225,Towson,RB,96.35320258829925,21.54351313578341
2017091002,2017,CIN,BAL,BLT,away,1,3,3,1,BLT,0,17,SINGLEBACK,7.0,7,96.91,23.09,3.22,3.15,0.54,150.96,188.81,Terrance West,28,5-10,225,Towson,RB,96.37637110072203,23.007294511334653
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,BLT,0,17,SHOTGUN,6.0,6,70.94,23.92,3.71,3.32,0.55,137.58,227.2,Javorius Allen,37,6-0,222,Southern California,RB,70.56630728265617,23.51644857452342
2017091002,2017,CIN,BAL,BLT,away,1,3,2,4,BLT,0,17,I_FORM,7.0,3,65.86,24.22,3.14,2.69,0.59,166.49,270.22,Javorius Allen,37,6-0,222,Southern California,RB,65.86226543180236,23.630004349322174
2017091002,2017,CIN,BAL,BLT,away,1,3,3,1,CIN,0,17,I_FORM,8.0,2,57.74,27.699999999999996,3.53,2.45,0.41,185.62,123.82999999999998,Terrance West,28,5-10,225,Towson,RB,57.511740436913136,28.040584162666722
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,CIN,0,17,SINGLEBACK,6.0,2,60.58,25.6,3.79,1.08,0.46,157.58,234.09,Terrance West,28,5-10,225,Towson,RB,60.31020368569907,25.22742792806004
2017091002,2017,CIN,BAL,BLT,away,1,3,2,8,CIN,0,17,I_FORM,7.0,4,58.57,27.64,4.26,2.68,0.48,176.47,237.06,Javorius Allen,37,6-0,222,Southern California,RB,58.30899496826618,27.23716458272686
2017091002,2017,CIN,BAL,BLT,away,1,3,3,4,CIN,0,17,SHOTGUN,6.0,6,54.47,26.34,1.58,3.19,0.0,141.19,218.59,Javorius Allen,37,6-0,222,Southern California,RB,54.47,26.34
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,CIN,0,17,I_FORM,8.0,0,49.51,20.77,5.01,3.56,0.52,124.33,199.85,Javorius Allen,37,6-0,222,Southern California,RB,49.020895900812164,20.59342939044773
2017091002,2017,CIN,BAL,BLT,away,1,3,2,10,CIN,0,17,SINGLEBACK,6.0,4,71.78,29.259999999999998,3.07,2.41,0.35,182.41,85.22000000000003,Terrance West,28,5-10,225,Towson,RB,71.80916549881493,29.60878270266582
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,CIN,0,17,SHOTGUN,6.0,7,82.4,31.97,2.1,2.76,0.33,188.14,65.16999999999999,Javorius Allen,37,6-0,222,Southern California,RB,82.53857602091405,32.269494050738295
2017091002,2017,CIN,BAL,BLT,away,1,3,2,3,CIN,0,17,I_FORM,8.0,1,89.02,28.24,4.11,2.8,0.46,187.21,116.64999999999998,Javorius Allen,37,6-0,222,Southern California,RB,88.81367196155153,28.651131050335547
2017091002,2017,CIN,BAL,BLT,away,1,3,2,10,CIN,0,17,SINGLEBACK,7.0,3,93.0,20.059999999999995,5.02,4.13,0.54,207.01,166.88,Terrance West,28,5-10,225,Towson,RB,92.47409573247592,20.182575288700253
2017091002,2017,CIN,BAL,BLT,away,1,3,1,10,BLT,0,20,SINGLEBACK,8.0,11,19.25,22.359999999999996,3.21,3.05,0.33,181.95,136.64,Terrance West,28,5-10,225,Towson,RB,19.01007212342391,22.5865714325366
2017091002,2017,CIN,BAL,BLT,away,1,4,1,10,BLT,0,20,I_FORM,7.0,2,90.68,29.33,2.42,2.51,0.33,338.02,-129.24,Terrance West,28,5-10,225,Towson,RB,90.47125184656868,29.074413990134417
2017091002,2017,CIN,BAL,BLT,away,1,4,2,8,BLT,0,20,SINGLEBACK,7.0,-3,87.81,23.619999999999997,5.2,3.9,0.53,314.13,-157.48,Javorius Allen,37,6-0,222,Southern California,RB,87.32041467590955,23.417006870965427
2017091002,2017,CIN,BAL,BLT,away,1,4,3,16,BLT,0,20,SHOTGUN,4.0,4,24.93,31.45,2.04,2.46,0.05,0.93,110.29,Javorius Allen,37,6-0,222,Southern California,RB,24.912661402310466,31.49689747360104
2017091002,2017,CIN,BAL,CIN,home,1,4,2,10,BLT,0,20,SHOTGUN,7.0,1,61.39,31.049999999999997,1.7,1.99,0.2,184.17,124.11000000000001,Joe Mixon,28,6-1,220,Oklahoma,HB,61.277843298036814,31.21559249440944
2017091002,2017,CIN,BAL,BLT,away,1,4,1,10,BLT,0,20,SINGLEBACK,6.0,4,10.88,25.88,4.42,3.45,0.44,25.15,164.2,Terrance West,28,5-10,225,Towson,RB,10.456624082847116,25.999803308697853
2017091002,2017,CIN,BAL,BLT,away,1,4,2,11,BLT,0,20,I_FORM,7.0,8,108.88,27.599999999999998,3.36,2.63,0.42,349.09,-104.6,Terrance West,28,5-10,225,Towson,RB,108.77413086953788,27.19356214839757
2017091002,2017,CIN,BAL,BLT,away,1,4,3,3,BLT,0,20,SHOTGUN,7.0,-2,99.63,31.679999999999996,2.38,2.0,0.01,327.74,-167.76,Javorius Allen,37,6-0,222,Southern California,RB,99.62022731876431,31.677879928900776
2017091002,2017,CIN,BAL,BLT,away,1,4,1,10,BLT,0,20,I_FORM,8.0,-1,101.66,24.479999999999997,2.68,1.9,0.4,356.07,-55.64,Javorius Allen,37,6-0,222,Southern California,RB,101.88575633116112,24.149796912581554
2017091002,2017,CIN,BAL,BLT,away,1,4,2,11,BLT,0,20,I_FORM,8.0,2,102.23,25.679999999999996,4.42,3.39,0.44,342.7,-132.76,Javorius Allen,37,6-0,222,Southern California,RB,101.93127128459437,25.35695022892424
2017091002,2017,CIN,BAL,BLT,away,1,4,3,9,BLT,0,20,SHOTGUN,6.0,8,99.38,26.929999999999996,3.28,3.0,0.63,322.36,-138.38,Javorius Allen,37,6-0,222,Southern California,RB,98.90903323668464,26.51156206212598
2017091002,2017,CIN,BAL,CIN,home,1,4,1,10,CIN,0,20,SINGLEBACK,6.0,3,46.629999999999995,20.029999999999994,5.03,3.05,0.49,215.32,138.95,Joe Mixon,28,6-1,220,Oklahoma,HB,46.26047298102606,20.351791519851343
2017091002,2017,CIN,BAL,CIN,home,1,4,1,10,,0,20,SINGLEBACK,7.0,4,54.45,22.289999999999996,3.28,2.34,0.36,184.04,107.04000000000002,Joe Mixon,28,6-1,220,Oklahoma,HB,54.34450586636938,22.634196147232245
2017091002,2017,CIN,BAL,BLT,away,1,4,1,10,BLT,0,20,SINGLEBACK,8.0,-2,71.64,26.639999999999997,3.79,1.55,0.51,316.41,-144.31,Javorius Allen,37,6-0,222,Southern California,RB,71.22578546554466,26.34246627175067
2017091002,2017,CIN,BAL,BLT,away,1,4,2,12,BLT,0,20,I_FORM,8.0,7,73.09,21.499999999999996,4.09,2.47,0.49,359.14,-132.2,Javorius Allen,37,6-0,222,Southern California,RB,72.76085691123174,21.13700574781949
2017091002,2017,CIN,BAL,BLT,away,1,4,3,5,BLT,0,20,I_FORM,8.0,2,65.65,25.049999999999997,4.45,2.94,0.49,356.88,-57.92,Javorius Allen,37,6-0,222,Southern California,RB,65.91024039444963,24.634819392195748
2017091002,2017,CIN,BAL,CIN,home,1,4,1,10,CIN,0,20,I_FORM,8.0,-4,16.78,21.089999999999996,3.79,2.77,0.44,198.28,149.04000000000002,Joe Mixon,28,6-1,220,Oklahoma,HB,16.402688271274794,21.31635339486386
2017091002,2017,CIN,BAL,CIN,home,1,4,2,14,CIN,0,20,SINGLEBACK,7.0,-5,105.91,23.83,4.82,2.68,0.53,137.3,177.06,Joe Mixon,28,6-1,220,Oklahoma,HB,105.38069758956695,23.857183787627196
2017091003,2017,CLE,PIT,CLV,home,1,1,2,9,CLV,0,0,SHOTGUN,6.0,-9,31.02,23.27,4.27,3.61,0.53,48.71,178.68,Isaiah Crowell,34,5-11,225,Alabama State,RB,30.490140646607916,23.28220924333943
2017091003,2017,CLE,PIT,CLV,home,1,1,3,23,CLV,0,0,SHOTGUN,5.0,4,103.73,30.089999999999996,1.23,3.37,0.16,260.7,-92.7,Isaiah Crowell,34,5-11,225,Alabama State,RB,103.72246296788646,29.93017762000608
2017091003,2017,CLE,PIT,CLV,home,1,1,1,10,CLV,0,7,JUMBO,7.0,5,88.22,27.65,4.05,3.02,0.48,339.8,-91.41,Isaiah Crowell,34,5-11,225,Alabama State,RB,88.2081888038696,27.170145339039028
2017091003,2017,CLE,PIT,CLV,home,1,1,2,5,CLV,0,7,PISTOL,6.0,3,34.55,22.97,4.93,3.74,0.52,87.34,163.67,Isaiah Crowell,34,5-11,225,Alabama State,RB,34.05097773409226,23.11620799611617
2017091003,2017,CLE,PIT,CLV,home,1,1,2,12,CLV,0,7,SHOTGUN,6.0,1,91.47,29.979999999999997,3.26,2.14,0.45,316.71,-141.57,Isaiah Crowell,34,5-11,225,Alabama State,RB,91.11748434703658,29.700298883778096
2017091003,2017,CLE,PIT,CLV,home,1,1,1,10,CLV,0,7,PISTOL,7.0,2,83.77000000000001,20.089999999999996,4.11,2.14,0.49,301.38,-147.79,Isaiah Crowell,34,5-11,225,Alabama State,RB,83.35541092709558,19.82881826130403
2017091003,2017,CLE,PIT,CLV,home,1,1,1,10,CLV,0,7,SHOTGUN,6.0,6,66.03,29.81,3.83,3.49,0.47,329.88,-118.28999999999999,Isaiah Crowell,34,5-11,225,Alabama State,RB,65.80725077111666,29.39613676047289
2017091003,2017,CLE,PIT,CLV,home,1,1,2,2,PIT,0,7,SHOTGUN,6.0,3,47.93000000000001,27.979999999999997,3.7,2.42,0.42,333.7,-123.38,Matt Dayes,27,5-9,205,North Carolina State,RB,47.698920498336776,27.62928321410136
2017091003,2017,CLE,PIT,CLV,home,1,1,1,10,PIT,0,7,SHOTGUN,6.0,1,44.260000000000005,26.599999999999998,3.29,0.82,0.43,319.48,-118.6,Isaiah Crowell,34,5-11,225,Alabama State,RB,44.05416250108554,26.222467320565965
2017091003,2017,CLE,PIT,CLV,home,1,1,1,3,PIT,0,7,JUMBO,8.0,2,16.400000000000006,30.279999999999998,3.41,2.68,0.45,189.74,-85.55,Isaiah Crowell,34,5-11,225,Alabama State,RB,16.434915091161987,29.83135655982824
2017091003,2017,CLE,PIT,PIT,away,1,1,2,10,PIT,7,7,SINGLEBACK,6.0,0,29.28,25.159999999999997,3.18,1.71,0.42,195.99,132.02999999999997,Le'Veon Bell,26,6-1,225,Michigan State,RB,28.9988017577777,25.47197363441657
2017091003,2017,CLE,PIT,PIT,away,1,2,2,15,PIT,7,7,SHOTGUN,5.0,3,76.77000000000001,31.609999999999996,0.8,2.11,0.26,292.23,-77.79,Le'Veon Bell,26,6-1,225,Michigan State,RB,76.82498879996768,31.355881460971226
2017091003,2017,CLE,PIT,CLV,home,1,2,1,10,CLV,7,7,SHOTGUN,6.0,-1,74.24,26.23,2.93,1.9,0.47,168.66,217.67,Isaiah Crowell,34,5-11,225,Alabama State,RB,73.86797449892752,25.942777043828713
2017091003,2017,CLE,PIT,PIT,away,1,2,1,10,PIT,7,7,I_FORM,7.0,1,109.33,30.379999999999995,3.59,2.29,0.43,342.9,-82.22,James Conner,30,6-1,233,Pittsburgh,RB,109.3882089830123,29.953958083873573
2017091003,2017,CLE,PIT,PIT,away,1,2,3,1,PIT,7,7,SINGLEBACK,7.0,0,93.85,24.889999999999997,3.44,1.27,0.4,354.96,-74.89,Le'Veon Bell,26,6-1,225,Michigan State,RB,93.95426920457462,24.503829140175778
2017091003,2017,CLE,PIT,CLV,home,1,2,1,10,PIT,7,7,SINGLEBACK,7.0,1,56.73,26.24,4.99,4.11,0.55,139.89,195.4,Isaiah Crowell,34,5-11,225,Alabama State,RB,56.199747527671235,26.093944135382255
2017091003,2017,CLE,PIT,CLV,home,1,2,1,10,CLV,7,7,SHOTGUN,6.0,1,41.209999999999994,22.709999999999997,2.59,2.45,0.48,191.35,34.72,Isaiah Crowell,34,5-11,225,Alabama State,RB,41.604533731954845,22.983391906152647
2017091003,2017,CLE,PIT,CLV,home,1,2,2,9,CLV,7,7,SHOTGUN,6.0,3,43.06,30.169999999999998,2.85,2.44,0.31,191.91,111.62,Isaiah Crowell,34,5-11,225,Alabama State,RB,42.94578078412418,30.458190858156033
2017091003,2017,CLE,PIT,PIT,away,1,2,2,9,CLV,7,7,SHOTGUN,6.0,5,95.95,25.05,3.31,2.64,0.64,5.22,150.2,Le'Veon Bell,26,6-1,225,Michigan State,RB,95.39463010984389,25.368063335057638
2017091003,2017,CLE,PIT,CLV,home,1,2,1,10,CLV,7,14,SINGLEBACK,7.0,3,104.43,21.05,4.05,1.98,0.49,151.89,225.86,Matt Dayes,27,5-9,205,North Carolina State,RB,104.0887571528892,20.698356260832483
2017091003,2017,CLE,PIT,CLV,home,1,3,1,10,PIT,7,14,SINGLEBACK,6.0,4,52.8,29.919999999999998,2.59,2.87,0.32,314.68,-113.16,Isaiah Crowell,34,5-11,225,Alabama State,RB,52.67414395644026,29.62578875565422
2017091003,2017,CLE,PIT,CLV,home,1,3,1,10,PIT,7,14,SHOTGUN,6.0,2,94.45,29.96,3.52,2.7,0.36,35.67,153.42,Isaiah Crowell,34,5-11,225,Alabama State,RB,94.12804822728353,30.12108089906852
2017091003,2017,CLE,PIT,PIT,away,1,3,1,10,PIT,10,14,SHOTGUN,5.0,2,44.36,25.349999999999998,3.14,2.8,0.59,218.74,158.0,Le'Veon Bell,26,6-1,225,Michigan State,RB,43.8129615258056,25.571017890115385
2017091003,2017,CLE,PIT,PIT,away,1,3,1,8,CLV,10,14,SHOTGUN,6.0,1,23.3,31.97,1.59,2.06,0.15,177.2,245.68,Le'Veon Bell,26,6-1,225,Michigan State,RB,23.238225129006864,31.833311063674554
